adult,budget,id,imdb_id,original_language,original_title,overview,popularity,production_countries,release_date,revenue,runtime,spoken_languages,status,title,video,vote_average,vote_count,year,profit_margin,genres_list,production_companies_list,genres_count
False,2600000,10895,tt0032910,en,Pinocchio,"Lonely toymaker Geppetto has his wishes answered when the Blue Fairy arrives to bring his wooden puppet Pinocchio to life. Before becoming a real boy, however, Pinocchio must prove he's worthy as he sets off on an adventure with his whistling sidekick and conscience, Jiminy Cricket. From Stromboli's circus to Pleasure Island, Pinocchio is tested by many temptations, but slowly learns how to navigate right from wrong. With a few mishaps along the way, Geppetto's ""little woodenhead"" finally gets it right, proving that when you wish upon a star dreams really can come true!",14.202284,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1940-02-23,84300000.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Pinocchio,False,6.9,1412.0,1940.0,31.423076923076923,"['Animation', 'Family']","['RKO Radio Pictures', 'Walt Disney Productions']",2
False,750000,596,tt0032551,en,The Grapes of Wrath,"Tom Joad returns to his home after a jail sentence to find his family kicked out of their farm due to foreclosure. He catches up with them on his Uncles farm, and joins them the next day as they head for California and a new life... Hopefully.",9.668636,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1940-03-15,0.0,129.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Grapes of Wrath,False,7.8,211.0,1940.0,-1.0,['Drama'],['Twentieth Century Fox Film Corporation'],1
False,1288000,223,tt0032976,en,Rebecca,A self-conscious bride is tormented by the memory of her husband's dead first wife.,8.590813,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1940-04-12,6000000.0,130.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Rebecca,False,7.7,346.0,1940.0,3.658385093167702,"['Drama', 'Mystery']",['Selznick International Pictures'],2
False,2000000,914,tt0032553,en,The Great Dictator,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,9.241748,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1940-10-15,11000000.0,125.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'eo', 'name': 'Esperanto'}]",Released,The Great Dictator,False,8.1,756.0,1940.0,4.5,['Comedy'],"['United Artists', 'Roy Export Company Establishment']",1
False,2280000,756,tt0032455,en,Fantasia,"Walt Disney's timeless masterpiece is an extravaganza of sight and sound! See the music come to life, hear the pictures burst into song and experience the excitement that is Fantasia over and over again.",8.03796,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1940-11-13,83320000.0,124.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fantasia,False,7.2,831.0,1940.0,35.54385964912281,"['Animation', 'Family', 'Music']",['Walt Disney Pictures'],3
False,455000,27725,tt0033717,en,High Sierra,"See Bogie at his best as world weary ""Mad Dog Roy Earle"" Given a pardon from jail he gets back into the swing of things as he robs a swanky resort.",6.27696,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1941-01-25,0.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,High Sierra,False,7.0,66.0,1941.0,-1.0,"['Adventure', 'Drama', 'Thriller', 'Crime']",['Warner Bros.'],4
False,839727,15,tt0033467,en,Citizen Kane,"Newspaper magnate, Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.",15.811921,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1941-04-30,23217674.0,119.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Citizen Kane,False,8.0,1244.0,1941.0,26.649074044302495,"['Mystery', 'Drama']","['RKO Radio Pictures', 'Mercury Productions']",2
False,1400000,16442,tt0034167,en,Sergeant York,Alvin York a hillbilly sharpshooter transforms himself from ruffian to religious pacifist. He is then called to serve his country and despite deep religious and moral objections to fighting becomes one of the most celebrated American heroes of WWI.,3.336494,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1941-07-02,16361885.0,134.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sergeant York,False,7.1,47.0,1941.0,10.687060714285714,"['Action', 'Drama', 'History', 'War']",['Warner Bros.'],4
False,812000,11360,tt0033563,en,Dumbo,Dumbo is a baby elephant born with oversized ears and a supreme lack of confidence. But thanks to his even more diminutive buddy -- Timothy the Mouse -- the pint-sized pachyderm learns to surmount all obstacles.,14.655879,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1941-10-22,1600000.0,64.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Dumbo,False,6.8,1206.0,1941.0,0.9704433497536946,"['Animation', 'Family']","['RKO Radio Pictures', 'Walt Disney Productions']",2
False,1250000,43266,tt0033729,en,How Green Was My Valley,"At the turn of the century in a Welsh mining village, the Morgans (he stern, she gentle) raise coal-mining sons and hope their youngest will find a better life. Lots of atmosphere, very sentimental view of pre-union miners' lives. The film is based on the 1939 Richard Llewellyn novel of the same name.",9.058578,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1941-10-28,6000000.0,118.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'cy', 'name': 'Cymraeg'}]",Released,How Green Was My Valley,False,6.9,76.0,1941.0,3.8,['Drama'],['Twentieth Century Fox Film Corporation'],1
False,1103000,11462,tt0034248,en,Suspicion,"Wealthy, sheltered Joan Fontaine is swept off her feet by charming ne'er-do-well Cary Grant. Though warned that Grant is little more than a fortune-hunter, Fontaine marries him anyway. She remains loyal to her irresponsible husband as he plows his way from one disreputable business scheme to another. Gradually, Fontaine comes to the conclusion that Grant intends to do away with her in order to collect her inheritance...a suspicion confirmed when Grant's likeable business partner Nigel Bruce dies under mysterious circumstances. To his dying day, Hitchcock insisted that he wanted to retain the novelist Francis Iles' original ending, but that the RKO executives intervened. Fontaine won an Academy Award for her work.",5.660476,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1941-11-14,4500000.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Suspicion,False,7.1,140.0,1941.0,3.0797824116047146,"['Mystery', 'Thriller']",['RKO Radio Pictures'],2
False,375000,963,tt0033870,en,The Maltese Falcon,"A private detective takes on a case that involves him with three eccentric criminals, a gorgeous liar, and their quest for a priceless statuette.",5.782544000000001,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1941-11-18,1000000.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Maltese Falcon,False,7.8,435.0,1941.0,1.6666666666666667,"['Mystery', 'Crime', 'Thriller']",['Warner Bros.'],3
False,689665,16305,tt0034240,en,Sullivan's Travels,"Sullivan is a successful, spoiled, and naive director of fluff films, with a heart-o-gold, who decides he wants to make a film about the troubles of the downtrodden poor. Much to the chagrin of his producers, he sets off in tramp's clothing with a single dime in his pocket to experience poverty first-hand, and gets a reality shock...",8.642439999999999,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1941-11-30,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sullivan's Travels,False,8.0,100.0,1941.0,-1.0,"['Adventure', 'Comedy', 'Drama', 'Romance']",['Paramount Pictures'],4
False,3000000,20640,tt0035567,en,Woman of the Year,"Rival reporters Sam and Tess fall in love and get married, only to find their relationship strained when Sam comes to resent Tess' hectic lifestyle.",2.83303,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1942-01-19,0.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Woman of the Year,False,6.9,31.0,1942.0,-1.0,"['Comedy', 'Romance']",['Metro-Goldwyn-Mayer (MGM)'],2
False,1344000,27367,tt0035093,en,Mrs. Miniver,"The Minivers, an English ""middle-class"" family experience life in the first months of World War II.",3.306745,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1942-06-04,13500000.0,134.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Mrs. Miniver,False,6.7,47.0,1942.0,9.044642857142858,"['Drama', 'Romance', 'War']",['Metro-Goldwyn-Mayer (MGM)'],3
False,858000,3170,tt0034492,en,Bambi,"Bambi's tale unfolds from season to season as the young prince of the forest learns about life, love, and friends.",13.698132,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1942-08-14,267447150.0,70.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Bambi,False,6.8,1450.0,1942.0,310.709965034965,"['Animation', 'Drama', 'Family']",['Walt Disney Productions'],3
False,878000,289,tt0034583,en,Casablanca,"In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",13.916101,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1942-11-26,10462500.0,102.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Casablanca,False,7.9,1462.0,1942.0,10.916287015945331,"['Drama', 'Romance']",['Warner Bros.'],2
False,134000,25508,tt0034587,en,Cat People,Sketch artist Irena Dubrovna (Simone Simon) and American architect Oliver Reed (Kent Smith) fall in love and marry after a brief courtship. But Irena believes that she suffers from an ancient curse and won't consummate the union for fear that she will turn into a panther compelled to kill her lover.,5.110716,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1942-12-05,4000000.0,73.0,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sr', 'name': 'Srpski'}]",Released,Cat People,False,6.9,96.0,1942.0,28.850746268656717,"['Thriller', 'Drama', 'Horror']",['RKO Radio Pictures'],3
False,275,27040,tt0036154,en,Meshes of the Afternoon,"A woman returning home falls asleep and has vivid dreams that may or may not be happening in reality. Through repetitive images and complete mismatching of the objective view of time and space, her dark inner desires play out on-screen.",2.574317,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-01-01,0.0,14.0,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Released,Meshes of the Afternoon,False,7.7,57.0,1943.0,-1.0,"['Crime', 'Mystery', 'Thriller']",[],3
False,3000000,27854,tt0035896,en,For Whom the Bell Tolls,Spain in the 1930s is the place to be for a man of action like Robert Jordan. There is a civil war going on and Jordan who has joined up on the side that appeals most to idealists of that era -- like Ernest Hemingway and his friends -- has been given a high-risk assignment up in the mountains. He awaits the right time to blow up a bridge in a cave.,14.373860999999998,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-07-12,0.0,170.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,For Whom the Bell Tolls,False,6.1,41.0,1943.0,-1.0,"['Drama', 'History', 'Romance', 'Thriller']",['Paramount Pictures'],4
False,1590000,13321,tt0037017,en,Lifeboat,"During World War II, a small group of survivors is stranded in a lifeboat together after the ship they were traveling on is destroyed by a German U-boat.",7.773353999999999,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1944-01-11,0.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Lifeboat,False,7.3,112.0,1944.0,-1.0,"['Drama', 'War']",['Twentieth Century Fox Film Corporation'],2
False,927262,996,tt0036775,en,Double Indemnity,"Unsuspecting Mr. Dietrichson becomes increasingly accident prone after his icily calculating wife encourages him to sign a double indemnity policy proposed by a smooth-talking insurance agent. Against a backdrop of distinctly California settings, the partners in crime plan the perfect murder to collect the insurance. Perfect until a claims manager gets a familiar feeling of foul play and pursues the matter relentlessly.",6.49432,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1944-04-24,2500000.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Double Indemnity,False,8.0,425.0,1944.0,1.696109621660329,"['Drama', 'Mystery', 'Thriller']",['Paramount Pictures'],3
False,2068000,13528,tt0036855,en,Gaslight,"In the late 19th century, Paula Alquist is studying music in Italy, but ends up abandoning her classes because she's fallen in love with the gallant Gregory Anton. The couple marries and moves to England to live in a home inherited by Paula from her aunt, herself a famous singer, who was mysteriously murdered in the house ten years before. Though Paula is certain that she sees the house's gaslights dim every evening and that there are strange noises coming from the attic, Gregory convinces Paula that she's imagining things. Meanwhile, a Scotland Yard inspector, Brian Cameron, becomes sympathetic to Paula's plight.",14.545058,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1944-05-04,0.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Gaslight,False,7.2,73.0,1944.0,-1.0,"['Drama', 'Mystery', 'Thriller', 'Crime']",['Metro-Goldwyn-Mayer (MGM)'],4
False,1120175,212,tt0036613,en,Arsenic and Old Lace,"Mortimer Brewster is a newspaperman and author known for his diatribes against marriage. We watch him being married at city hall in the opening scene. Now all that is required is a quick trip home to tell Mortimer's two maiden aunts. While trying to break the news, he finds out his aunts' hobby; killing lonely old men and burying them in the cellar. It gets worse.",13.99011,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1944-09-23,0.0,118.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Arsenic and Old Lace,False,7.4,234.0,1944.0,-1.0,"['Comedy', 'Crime']",['Warner Bros.'],2
False,1020000,1939,tt0037008,en,Laura,A police detective falls in love with the woman whose murder he's investigating.,9.884516,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1944-10-11,2000000.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Laura,False,7.6,173.0,1944.0,0.9607843137254902,"['Drama', 'Mystery']",['Twentieth Century Fox Film Corporation'],2
